original_path,archived_path,compatibility_score,raw_classification,classification,secret_risk,target_layer,target_stage,micro_pyramid_band,required_adaptation,estimated_effort,risk_level,recommended_action,blocked,block_reason
tests/audience-retention-stale-rows-threshold-route.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-retention-stale-rows-threshold-route.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/audit-export-outlier-form.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audit-export-outlier-form.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/audit-export-trend-window-stats-toggle.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audit-export-trend-window-stats-toggle.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/autopilot-newsroom.test.ts,archive/legacy-codebase/20260529-1150/source/tests/autopilot-newsroom.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-cover-clear.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-cover-clear.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/broadcast-cover-media-sweep-audit-retention.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-cover-media-sweep-audit-retention.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-cover-media-sweep-flapping-routes.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-cover-media-sweep-flapping-routes.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-cover-recrop.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-cover-recrop.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/broadcast-cover-sweep.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-cover-sweep.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/broadcast-delete-cleanup.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-delete-cleanup.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/broadcast-fallback-default-preset-audit-date-range.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-fallback-default-preset-audit-date-range.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-fallback-default-preset-audit-paging.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-fallback-default-preset-audit-paging.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-fallback-default-preset.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-fallback-default-preset.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/broadcast-fallback-preset-audit-archive-delete.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-fallback-preset-audit-archive-delete.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-fallback-preset-audit-retention.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-fallback-preset-audit-retention.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-media-sweep.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-media-sweep.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/broadcast-reserved-subroutes.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-reserved-subroutes.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/broadcast-sweep-archive-counter.test.ts,archive/legacy-codebase/20260529-1150/source/tests/broadcast-sweep-archive-counter.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/cover-orphan-alert-reopen.test.ts,archive/legacy-codebase/20260529-1150/source/tests/cover-orphan-alert-reopen.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/gateway-alert-settings-audit.test.ts,archive/legacy-codebase/20260529-1150/source/tests/gateway-alert-settings-audit.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/newsroom-package-builder.test.ts,archive/legacy-codebase/20260529-1150/source/tests/newsroom-package-builder.test.ts,0.442,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/playout-public-live-channel.test.ts,archive/legacy-codebase/20260529-1150/source/tests/playout-public-live-channel.test.ts,0.442,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audience-legacy-token-dispatch-alert.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-legacy-token-dispatch-alert.test.ts,0.442,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/cover-orphan-alert-auto-resolve.test.ts,archive/legacy-codebase/20260529-1150/source/tests/cover-orphan-alert-auto-resolve.test.ts,0.442,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/cover-orphan-alert-flapping-latch.test.ts,archive/legacy-codebase/20260529-1150/source/tests/cover-orphan-alert-flapping-latch.test.ts,0.442,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/founder-pto-mode-notifier-enrollment.test.ts,archive/legacy-codebase/20260529-1150/source/tests/founder-pto-mode-notifier-enrollment.test.ts,0.442,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/media-orphan-alert-flapping-latch.test.ts,archive/legacy-codebase/20260529-1150/source/tests/media-orphan-alert-flapping-latch.test.ts,0.442,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/newsroom-clustering.test.ts,archive/legacy-codebase/20260529-1150/source/tests/newsroom-clustering.test.ts,0.442,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/render-manifest.test.ts,archive/legacy-codebase/20260529-1150/source/tests/render-manifest.test.ts,0.442,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/src/pages/admin/broadcastSchedule.ts,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/broadcastSchedule.ts,0.438,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience-forms.ts,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience-forms.ts,0.438,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
client/src/pages/admin/scheduledPreviewAutoRevert.ts,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/scheduledPreviewAutoRevert.ts,0.438,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
client/src/pages/admin/audit-export-outlier-form.ts,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/audit-export-outlier-form.ts,0.438,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
client/remotion/broadcast-style.ts,archive/legacy-codebase/20260529-1150/source/client/remotion/broadcast-style.ts,0.438,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
server/config/supabase-db.ts,archive/legacy-codebase/20260529-1150/source/server/config/supabase-db.ts,0.438,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
server/services/anchor/modes.ts,archive/legacy-codebase/20260529-1150/source/server/services/anchor/modes.ts,0.438,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/broll/blocklist.ts,archive/legacy-codebase/20260529-1150/source/server/services/broll/blocklist.ts,0.438,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/neural-newsroom-bus.ts,archive/legacy-codebase/20260529-1150/source/server/services/neural-newsroom-bus.ts,0.438,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
